

Trajectories
100
,,Stylo:Corps1,,,
Frame,Sub Frame,X,Y,Z
2201,0,-26.3193,10.3149,162.321
2202,0,-26.1538,10.3282,162.323
2203,0,-26.0585,10.3559,162.329
2204,0,-25.8717,10.3875,162.313
2205,0,-25.6032,10.384,162.294
2206,0,-25.3307,10.389,162.274
2207,0,-25.1297,10.3244,162.253
2208,0,-25.0025,10.3109,162.226
2209,0,-24.8693,10.2922,162.229
2210,0,-24.7677,10.2814,162.241
2211,0,-24.6306,10.2844,162.226
2212,0,-24.3452,10.3616,162.24
2213,0,-24.1237,10.3742,162.25
2214,0,-23.9831,10.3883,162.304
2215,0,-23.9778,10.4407,162.289
2216,0,-23.9783,10.5127,162.257
2217,0,-23.816,10.5086,162.262
2218,0,-23.5589,10.5019,162.28
2219,0,-23.4245,10.5087,162.255
2220,0,-23.3016,10.5547,162.255
2221,0,-23.1969,10.6189,162.243
2222,0,-22.9833,10.6417,162.259
2223,0,-22.7618,10.6433,162.25
2224,0,-22.5055,10.6222,162.27
2225,0,-22.3311,10.5791,162.305
2226,0,-22.2284,10.5254,162.309
2227,0,-22.2011,10.4881,162.312
2228,0,-22.0359,10.4523,162.345
2229,0,-21.9067,10.4345,162.325
2230,0,-21.7106,10.3895,162.309
2231,0,-21.5577,10.3818,162.338
2232,0,-21.5035,10.4381,162.354
2233,0,-21.439,10.4787,162.34
2234,0,-21.229,10.5072,162.324
2235,0,-21.0535,10.3932,162.3
2236,0,-20.9238,10.3616,162.3
2237,0,-20.8139,10.3816,162.283
2238,0,-20.6706,10.3771,162.267
2239,0,-20.5443,10.3624,162.269
2240,0,-20.3354,10.3387,162.282
2241,0,-20.1827,10.3375,162.255
2242,0,-20.1438,10.3262,162.271
2243,0,-20.1613,10.3726,162.261
2244,0,-20.0098,10.3861,162.25
2245,0,-19.7849,10.371,162.261
2246,0,-19.6634,10.3654,162.264
2247,0,-19.5857,10.3893,162.219
2248,0,-19.4105,10.4012,162.221
2249,0,-19.3447,10.3842,162.223
2250,0,-19.2622,10.4429,162.29
2251,0,-19.212,10.4504,162.313
2252,0,-19.0184,10.4744,162.296
2253,0,-18.776,10.5041,162.288
2254,0,-18.5961,10.5457,162.279
2255,0,-18.5049,10.6417,162.302
2256,0,-18.3223,10.7053,162.308
2257,0,-18.0934,10.7373,162.323
2258,0,-17.9461,10.6964,162.308
2259,0,-17.9796,10.635,162.299
2260,0,-17.9212,10.6124,162.322
2261,0,-17.7788,10.6083,162.317
2262,0,-17.6361,10.5451,162.302
2263,0,-17.5234,10.5499,162.309
2264,0,-17.4099,10.5972,162.312
2265,0,-17.2882,10.6537,162.333
2266,0,-17.135,10.6985,162.305
2267,0,-16.9474,10.7979,162.366
2268,0,-16.8797,10.8504,162.348
2269,0,-16.6421,10.9249,162.378
2270,0,-16.4687,10.9358,162.335
2271,0,-16.3415,10.9849,162.326
2272,0,-16.184,11.057,162.357
2273,0,-16.1016,11.089,162.352
2274,0,-15.9345,11.0779,162.358
2275,0,-15.8733,11.0172,162.292
2276,0,-15.6711,11.0827,162.277
2277,0,-15.5431,11.1066,162.258
2278,0,-15.3338,11.1605,162.289
2279,0,-15.2225,11.1664,162.263
2280,0,-15.1455,11.1706,162.256
2281,0,-14.9977,11.1862,162.263
2282,0,-14.8093,11.219,162.26
2283,0,-14.715,11.2409,162.26
2284,0,-14.92,11.0079,162.024
2285,0,-14.7581,11.0262,162.012
2286,0,-14.5979,11.0936,161.989
2287,0,-14.4093,11.1383,161.974
2288,0,-14.2016,11.2032,161.976
2289,0,-14.0654,11.2653,161.966
2290,0,-13.9278,11.262,161.967
2291,0,-13.9059,11.2307,161.951
2292,0,-13.7753,11.2163,161.963
2293,0,-13.6509,11.1791,161.938
2294,0,-13.4639,11.2018,161.935
2295,0,-13.2942,11.2199,161.924
2296,0,-13.2108,11.2213,161.93
2297,0,-13.1726,11.2394,161.921
2298,0,-13.0529,11.2527,161.932
2299,0,-12.884,11.2503,161.926
2300,0,-12.755,11.2263,161.916
2301,0,-12.7257,11.211,161.913
2302,0,-12.645,11.2224,161.899
2303,0,-12.509,11.2525,161.909
2304,0,-12.4004,11.2586,161.878
2305,0,-12.1868,11.2678,161.894
2306,0,-12.0805,11.3106,161.901
2307,0,-11.9647,11.3374,161.916
2308,0,-11.8691,11.3579,161.903
2309,0,-11.7443,11.3548,161.917
2310,0,-11.5982,11.2921,161.903
2311,0,-11.4172,11.3283,161.902
2312,0,-11.2102,11.3158,161.9
2313,0,-11.0813,11.285,161.91
2314,0,-11.025,11.2934,161.918
2315,0,-10.9038,11.3368,161.944
2316,0,-10.7512,11.3674,161.94
2317,0,-10.6573,11.3919,161.95
2318,0,-10.5422,11.4328,161.959
2319,0,-10.4267,11.4623,161.987
2320,0,-10.2925,11.5474,161.98
2321,0,-10.0794,11.6022,162.017
2322,0,-9.95895,11.657,162.013
2323,0,-9.85033,11.6946,162.014
2324,0,-9.72759,11.7229,162.043
2325,0,-9.59179,11.7542,162.035
2326,0,-9.42264,11.794,162.026
2327,0,-9.21608,11.8871,162.008
2328,0,-9.05467,11.9268,162.017
2329,0,-8.97856,11.9834,162.024
2330,0,-8.83982,12.0664,162.017
2331,0,-8.68699,12.1563,162.006
2332,0,-8.49613,12.215,161.998
2333,0,-8.27604,12.2844,162.005
2334,0,-8.13202,12.3398,161.998
2335,0,-8.02517,12.3841,162.016
2336,0,-7.94832,12.4369,162.008
2337,0,-7.7441,12.454,162.014
2338,0,-7.66439,12.4403,161.979
2339,0,-7.52735,12.4461,162.005
2340,0,-7.43971,12.4209,161.981
2341,0,-7.35975,12.3862,162.003
2342,0,-7.24645,12.3597,161.942
2343,0,-7.0402,12.3437,161.944
2344,0,-6.86355,12.3485,161.952
2345,0,-6.80442,12.3618,161.958
2346,0,-6.57586,12.6959,162.121
2347,0,-6.42635,12.7864,162.134
2348,0,-6.15748,12.815,162.134
2349,0,-5.92064,12.8693,162.142
2350,0,-5.75397,12.9391,162.156
2351,0,-5.6418,12.998,162.186
2352,0,-5.51867,13.0583,162.168
2353,0,-5.31176,13.0539,162.179
2354,0,-5.17457,13.0651,162.171
2355,0,-5.06202,13.1012,162.178
2356,0,-4.94716,13.1483,162.188
2357,0,-4.81491,13.2161,162.208
2358,0,-4.66846,13.2755,162.22
2359,0,-4.48328,13.3543,162.26
2360,0,-4.33894,13.4016,162.254
2361,0,-4.28487,13.4158,162.255
2362,0,-4.2736,13.4185,162.239
2363,0,-4.24598,13.4284,162.24
2364,0,-4.09485,13.4426,162.25
2365,0,-3.91649,13.4565,162.263
2366,0,-3.80577,13.5093,162.256
2367,0,-3.6837,13.6181,162.281
2368,0,-3.54487,13.6712,162.26
2369,0,-3.43161,13.6649,162.253
2370,0,-3.39185,13.6483,162.265
2371,0,-3.35482,13.6785,162.264
2372,0,-3.18359,13.686,162.262
2373,0,-2.97489,13.7029,162.272
2374,0,-2.86921,13.6711,162.279
2375,0,-2.92641,13.6769,162.266
2376,0,-3.00414,13.7034,162.27
2377,0,-2.94329,13.7665,162.295
2378,0,-2.74291,13.8281,162.308
2379,0,-2.60544,13.8757,162.296
2380,0,-2.48928,13.9532,162.316
2381,0,-2.37834,14.034,162.296
2382,0,-2.24328,14.0542,162.271
2383,0,-2.03717,14.1797,162.33
2384,0,-1.85294,14.2248,162.337
2385,0,-1.77733,14.2737,162.319
2386,0,-1.62584,14.3171,162.326
2387,0,-1.45226,14.371,162.293
2388,0,-1.3062,14.3964,162.278
2389,0,-1.25656,14.4321,162.279
2390,0,-1.21482,14.4685,162.289
2391,0,-1.07195,14.5274,162.288
2392,0,-0.932968,14.5425,162.271
2393,0,-0.856202,14.554,162.259
2394,0,-0.812233,14.5383,162.271
2395,0,-0.857516,14.5006,162.259
2396,0,-0.88441,14.4727,162.27
2397,0,-0.897851,14.4911,162.288
2398,0,-0.90804,14.4771,162.283
2399,0,-0.858706,14.5059,162.27
2400,0,-0.848276,14.545,162.273
2401,0,-0.801453,14.5465,162.273
2402,0,-0.810002,14.5567,162.258
2403,0,-0.799714,14.5301,162.267
2404,0,-0.811687,14.536,162.261
2405,0,-0.832663,14.5098,162.255
2406,0,-0.844915,14.525,162.259
2407,0,-0.866029,14.5338,162.274
2408,0,-0.830442,14.5491,162.283
2409,0,-0.844539,14.5731,162.284
2410,0,-0.893726,14.63,162.29
2411,0,-0.906019,14.7164,162.261
2412,0,-0.831557,14.7443,162.233
2413,0,-0.661557,14.8411,162.246
2414,0,-0.4925,14.9304,162.233
2415,0,-0.707419,14.7237,161.985
2416,0,-0.636269,14.7597,162.012
2417,0,-0.493819,14.78,162.012
2418,0,-0.293945,14.7834,161.998
2419,0,0.174515,15.1207,162.165
2420,0,0.406025,15.228,162.166
2421,0,0.396506,15.1241,161.987
2422,0,0.559091,15.23,162.008
2423,0,0.718185,15.3063,162.009
2424,0,1.05969,15.617,162.203
2425,0,1.16203,15.6632,162.219
2426,0,1.00051,15.4588,161.986
2427,0,1.2036,15.4911,161.982
2428,0,1.34032,15.4939,161.979
2429,0,1.42017,15.5024,161.969
2430,0,1.50502,15.5643,161.954
2431,0,1.70601,15.6137,161.949
2432,0,1.82721,15.6457,161.957
2433,0,1.9386,15.7126,161.967
2434,0,2.06586,15.7669,161.967
2435,0,2.21771,15.7769,161.979
2436,0,2.34197,15.7992,161.971
2437,0,2.46796,15.794,161.99
2438,0,2.48789,15.8219,161.979
2439,0,2.56021,15.8396,161.998
2440,0,2.69161,15.8509,161.981
2441,0,2.83555,15.8389,161.999
2442,0,2.9603,15.9026,161.955
2443,0,3.0931,15.9542,161.993
2444,0,3.18626,16.0415,161.974
2445,0,3.45179,16.1548,162
2446,0,3.94194,16.4988,162.217
2447,0,4.12477,16.6439,162.221
2448,0,4.3387,16.6966,162.216
2449,0,4.5371,16.7303,162.241
2450,0,4.74099,16.7708,162.244
2451,0,4.8735,16.8182,162.255
2452,0,5.06419,16.879,162.265
2453,0,5.29205,16.8668,162.284
2454,0,5.40364,16.8883,162.272
2455,0,5.5072,16.8821,162.283
2456,0,5.604,16.8867,162.287
2457,0,5.73915,16.9608,162.285
2458,0,5.91919,17.0132,162.289
2459,0,6.04974,17.0326,162.296
2460,0,6.12427,17.0464,162.286
2461,0,6.15877,17.073,162.293
2462,0,6.27714,17.1421,162.356
2463,0,6.20847,17.153,162.313
2464,0,6.31981,17.1918,162.301
2465,0,6.53432,17.3173,162.386
2466,0,6.63697,17.3293,162.355
2467,0,6.63292,17.3944,162.349
2468,0,6.71694,17.4464,162.355
2469,0,6.86039,17.4809,162.365
2470,0,6.94279,17.5635,162.369
2471,0,7.10176,17.6426,162.346
2472,0,7.30808,17.7007,162.32
2473,0,7.4097,17.8285,162.312
2474,0,7.48072,17.848,162.347
2475,0,7.57351,17.9383,162.352
2476,0,7.64383,18.0155,162.344
2477,0,7.80988,18.064,162.327
2478,0,8.04724,18.1421,162.336
2479,0,8.13268,18.1768,162.321
2480,0,8.1544,18.1862,162.297
2481,0,8.17908,18.1824,162.344
2482,0,8.21241,18.2203,162.311
2483,0,8.36285,18.3115,162.331
2484,0,8.44336,18.3987,162.313
2485,0,8.5312,18.4931,162.332
2486,0,8.61283,18.5753,162.301
2487,0,8.72832,18.5894,162.26
2488,0,8.8767,18.6762,162.281
2489,0,8.95396,18.7061,162.263
2490,0,9.03875,18.7476,162.26
2491,0,9.19671,18.805,162.26
2492,0,9.32777,18.8575,162.277
2493,0,9.42825,18.9631,162.299
2494,0,9.50913,19.0134,162.326
2495,0,9.5036,19.0506,162.297
2496,0,9.57462,19.0702,162.303
2497,0,9.68196,19.1135,162.299
2498,0,9.81547,19.1769,162.305
2499,0,9.93665,19.2737,162.294
2500,0,10.0588,19.3725,162.292
2501,0,10.1152,19.4576,162.264
2502,0,10.2344,19.5171,162.255
2503,0,10.3523,19.5376,162.259
2504,0,10.4596,19.5684,162.255
2505,0,10.5571,19.6033,162.266
2506,0,10.638,19.6177,162.278
2507,0,10.7271,19.628,162.246
2508,0,10.5372,19.4009,162.007
2509,0,10.6495,19.4696,162
2510,0,10.7019,19.5019,161.977
2511,0,10.7559,19.5295,162.005
2512,0,10.825,19.5934,162.011
2513,0,10.9507,19.6847,161.983
2514,0,11.0596,19.7478,161.967
2515,0,11.1545,19.841,161.971
2516,0,11.2136,19.8786,161.961
2517,0,11.3608,19.9215,161.946
2518,0,11.4613,20.0129,161.935
2519,0,11.5689,20.0891,161.928
2520,0,11.6984,20.1934,161.954
2521,0,11.7833,20.264,161.952
2522,0,11.8759,20.3393,161.964
2523,0,12.2685,20.6463,162.142
2524,0,12.4403,20.7102,162.173
2525,0,12.6075,20.8041,162.191
2526,0,12.6623,20.8398,162.167
2527,0,12.7813,20.8595,162.189
2528,0,12.945,20.8971,162.215
2529,0,13.1249,20.9642,162.221
2530,0,13.2643,21.0465,162.224
2531,0,13.3773,21.1043,162.253
2532,0,13.5102,21.2036,162.28
2533,0,13.6967,21.2827,162.306
2534,0,13.8556,21.3217,162.314
2535,0,14.0172,21.3773,162.328
2536,0,14.1435,21.4609,162.363
2537,0,14.2432,21.5161,162.361
2538,0,14.3847,21.6015,162.359
2539,0,14.5146,21.6502,162.378
2540,0,14.696,21.7382,162.379
2541,0,14.8491,21.8302,162.395
2542,0,15.0043,21.9325,162.386
2543,0,15.1436,21.9578,162.368
2544,0,15.3246,22.0248,162.343
2545,0,15.5112,22.0964,162.343
2546,0,15.2072,21.915,162.029
2547,0,15.3638,21.9837,162.014
2548,0,15.5589,22.0336,162.011
2549,0,15.969,22.2823,162.251
2550,0,16.0705,22.3168,162.238
2551,0,16.192,22.3596,162.237
2552,0,16.3132,22.385,162.257
2553,0,16.4414,22.4396,162.237
2554,0,16.5686,22.509,162.256
2555,0,16.6882,22.5628,162.229
2556,0,16.794,22.6169,162.244
2557,0,16.882,22.6495,162.234
2558,0,16.9986,22.6957,162.232
2559,0,17.1088,22.732,162.232
2560,0,17.224,22.7664,162.231
2561,0,17.3192,22.7912,162.251
2562,0,17.4472,22.8408,162.252
2563,0,17.6328,22.936,162.248
2564,0,17.7956,23.0874,162.236
2565,0,17.5704,22.9764,161.968
2566,0,17.9534,23.3335,162.199
2567,0,18.0863,23.3891,162.195
2568,0,17.8901,23.2285,161.969
2569,0,17.9367,23.2899,161.971
2570,0,18.2811,23.576,162.184
2571,0,18.3833,23.6503,162.184
2572,0,18.4497,23.6974,162.193
2573,0,18.5448,23.76,162.168
2574,0,18.6847,23.8231,162.181
2575,0,18.8041,23.887,162.186
2576,0,18.9103,23.9476,162.198
2577,0,18.9527,24.0176,162.187
2578,0,19.0492,24.0884,162.209
2579,0,19.1726,24.1702,162.196
2580,0,19.2518,24.2712,162.18
2581,0,19.3429,24.3472,162.186
2582,0,19.4553,24.4179,162.157
2583,0,19.6333,24.5452,162.166
2584,0,19.3945,24.4202,161.877
2585,0,19.7181,24.7028,162.108
2586,0,19.7231,24.738,162.125
2587,0,19.7795,24.7637,162.127
2588,0,19.7216,24.7153,162.104
2589,0,19.688,24.6948,162.107
2590,0,19.7217,24.7264,162.124
2591,0,19.7387,24.724,162.165
2592,0,19.7631,24.7721,162.141
2593,0,19.8712,24.9077,162.171
2594,0,19.9753,25.0894,162.195
2595,0,20.0858,25.2296,162.22
2596,0,20.222,25.3794,162.227
2597,0,20.4104,25.5043,162.261
2598,0,20.5553,25.6156,162.302
2599,0,20.7045,25.6651,162.285
2600,0,20.9041,25.7663,162.303
2601,0,21.0839,25.8776,162.302
2602,0,21.1782,25.9864,162.308
2603,0,21.2312,26.0631,162.326
2604,0,21.3205,26.071,162.33
2605,0,21.4484,26.0947,162.327
2606,0,21.5707,26.0862,162.274
2607,0,21.6959,26.1471,162.28
2608,0,21.3733,25.9529,161.982
2609,0,21.5123,26.021,161.978
2610,0,21.6664,26.1099,161.976
2611,0,21.8451,26.2543,161.995
2612,0,21.9309,26.3591,162.005
2613,0,21.9571,26.4169,162.005
2614,0,21.9706,26.4215,161.995
2615,0,22.0238,26.4559,162.015
2616,0,22.1399,26.5253,161.988
2617,0,22.298,26.5962,161.992
2618,0,22.4336,26.7061,161.979
2619,0,22.5475,26.8388,161.986
2620,0,22.6005,26.9289,161.996
2621,0,22.7023,27.0322,161.995
2622,0,22.7591,27.0675,162.008
2623,0,22.7874,27.101,161.983
2624,0,22.7889,27.0939,161.991
2625,0,22.7888,27.0748,161.998
2626,0,22.7694,27.0583,161.988
2627,0,22.7911,27.0636,161.995
2628,0,22.7828,27.0714,161.993
2629,0,22.7653,27.0807,162.002
2630,0,22.7828,27.1073,161.991
2631,0,22.7938,27.1412,162.008
2632,0,22.8064,27.1911,162.024
2633,0,22.7596,27.2141,161.981
2634,0,22.7902,27.2215,162.015
2635,0,22.7948,27.2605,161.999
2636,0,22.7917,27.2394,162.003
2637,0,22.7426,27.2566,162.009
2638,0,22.7859,27.3154,162.008
2639,0,22.8239,27.3533,162.027
2640,0,22.8706,27.4391,162.04
2641,0,22.9419,27.5701,162.009
2642,0,22.9532,27.6482,161.982
2643,0,23.0743,27.6531,162.008
2644,0,23.1389,27.7039,161.977
2645,0,23.2828,27.7374,161.978
2646,0,23.448,27.846,161.985
2647,0,23.9016,28.1928,162.182
2648,0,24.0076,28.3494,162.186
2649,0,24.0323,28.3999,162.192
2650,0,24.1055,28.4292,162.214
2651,0,24.2165,28.4842,162.207
2652,0,24.3906,28.5709,162.251
2653,0,24.4735,28.6499,162.261
2654,0,24.5658,28.737,162.264
2655,0,24.7256,28.8332,162.292
2656,0,24.9249,28.9088,162.31
2657,0,25.0569,29.0453,162.326
2658,0,25.1548,29.1141,162.32
2659,0,25.3243,29.2394,162.357
2660,0,25.5646,29.3997,162.358
2661,0,25.7505,29.5399,162.382
2662,0,25.9061,29.6647,162.381
2663,0,26.0311,29.7183,162.337
2664,0,26.2477,29.8435,162.336
2665,0,26.4042,29.9541,162.332
2666,0,26.6412,30.1123,162.295
2667,0,26.8419,30.2173,162.32
2668,0,26.9695,30.3425,162.309
2669,0,27.2065,30.4913,162.294
2670,0,27.4268,30.6499,162.285
2671,0,27.5776,30.7888,162.264
2672,0,27.7249,30.9372,162.268
2673,0,27.9166,31.0841,162.261
2674,0,28.0571,31.2107,162.287
2675,0,28.1744,31.3051,162.309
2676,0,28.3112,31.3787,162.321
2677,0,28.509,31.4575,162.296
2678,0,28.7051,31.5285,162.352
2679,0,28.875,31.5751,162.335
2680,0,28.9454,31.6627,162.329
2681,0,28.9946,31.7019,162.328
2682,0,29.0619,31.747,162.328
2683,0,29.1617,31.7912,162.322
2684,0,29.2602,31.7955,162.319
2685,0,29.2959,31.8129,162.32
2686,0,29.3153,31.8183,162.326
2687,0,29.332,31.8151,162.33
2688,0,29.3169,31.831,162.338
2689,0,29.3236,31.8502,162.319
2690,0,29.3478,31.8927,162.34
2691,0,29.3374,31.9456,162.333
2692,0,29.3092,31.9913,162.33
2693,0,29.3083,32.0335,162.328
2694,0,29.3297,32.0855,162.337
2695,0,29.3234,32.1365,162.326
2696,0,29.4447,32.2803,162.341
2697,0,29.5243,32.4123,162.308
2698,0,29.6915,32.621,162.365
2699,0,29.8378,32.7514,162.343
2700,0,30.0107,32.853,162.341
2701,0,30.0915,32.8927,162.339
2702,0,30.209,32.9433,162.318
2703,0,30.4182,33.0387,162.326
2704,0,30.5987,33.1569,162.333
2705,0,30.7024,33.2851,162.335
2706,0,30.8222,33.4131,162.36
2707,0,30.9277,33.5849,162.349
2708,0,31.0229,33.7263,162.331
2709,0,31.0417,33.8064,162.292
2710,0,31.1533,33.9179,162.318
2711,0,31.1968,33.982,162.309
2712,0,31.3012,34.0498,162.321
2713,0,31.0018,33.904,161.996
2714,0,31.6862,34.4119,162.412
2715,0,31.5052,34.2634,162.288
2716,0,31.633,34.3311,162.29
2717,0,31.4245,34.2244,162.01
2718,0,31.8127,34.5379,162.256
2719,0,31.8702,34.5847,162.277
2720,0,31.9104,34.5834,162.275
2721,0,31.9336,34.6336,162.227
2722,0,32.1029,34.7247,162.239
2723,0,32.2144,34.8898,162.235
2724,0,32.3428,35.0674,162.24
2725,0,32.0315,35.01,161.981
2726,0,32.0763,35.1049,161.966
2727,0,32.1788,35.1635,161.955
2728,0,32.2878,35.2237,161.929
2729,0,32.4257,35.3134,161.916
2730,0,32.8064,35.5667,162.17
2731,0,32.8628,35.6431,162.166
2732,0,32.6499,35.5925,161.912
2733,0,32.747,35.7328,161.921
2734,0,32.9138,35.9486,161.917
2735,0,33.37,36.3023,162.164
2736,0,33.4973,36.4609,162.199
2737,0,33.7394,36.6071,162.201
2738,0,33.9225,36.7504,162.186
2739,0,34.1692,36.9194,162.21
2740,0,34.3623,37.1017,162.229
2741,0,34.5441,37.2903,162.261
2742,0,34.7053,37.4134,162.24
2743,0,34.8984,37.5621,162.241
2744,0,35.1541,37.7158,162.262
2745,0,35.3588,37.8919,162.281
2746,0,35.5814,38.0577,162.266
2747,0,35.752,38.2205,162.287
2748,0,35.8583,38.3111,162.278
2749,0,35.9863,38.3882,162.275
2750,0,36.1227,38.4669,162.263
2751,0,36.2679,38.5241,162.283
2752,0,36.3296,38.603,162.258
2753,0,36.4164,38.6787,162.251
2754,0,36.4878,38.7683,162.229
2755,0,36.5702,38.8425,162.245
2756,0,36.545,38.8893,162.216
2757,0,36.5246,38.9224,162.221
2758,0,36.5323,38.9864,162.223
2759,0,36.5526,39.0189,162.228
2760,0,36.5598,39.1077,162.216
2761,0,36.2606,38.965,161.965
2762,0,36.334,39.0542,161.954
2763,0,36.7132,39.3259,162.177
2764,0,36.7675,39.4331,162.157
2765,0,36.8724,39.5525,162.165
2766,0,36.9233,39.6455,162.167
2767,0,37.0015,39.7382,162.172
2768,0,37.1608,39.8525,162.177
2769,0,37.3954,40.0285,162.208
2770,0,37.4767,40.2032,162.189
2771,0,37.5458,40.3066,162.239
2772,0,37.6303,40.3607,162.246
2773,0,37.8132,40.4722,162.292
2774,0,37.9918,40.6337,162.317
2775,0,38.1078,40.7847,162.345
2776,0,38.1316,40.8248,162.378
2777,0,38.0781,40.8105,162.367
2778,0,38.0484,40.7931,162.378
2779,0,37.9994,40.7764,162.365
2780,0,38.0053,40.7638,162.364
2781,0,38.0531,40.7936,162.371
2782,0,38.0805,40.7974,162.354
2783,0,38.075,40.8186,162.368
2784,0,38.0865,40.8475,162.385
2785,0,38.118,40.8841,162.365
2786,0,38.2049,40.9723,162.379
2787,0,38.2852,41.0907,162.381
2788,0,38.3366,41.2215,162.391
2789,0,38.305,41.3142,162.361
2790,0,38.3999,41.3767,162.384
2791,0,38.4779,41.4607,162.347
2792,0,38.668,41.7044,162.368
2793,0,38.771,41.9551,162.354
2794,0,38.84,42.1091,162.34
2795,0,38.9042,42.1538,162.34
2796,0,38.9679,42.1322,162.321
2797,0,39.0659,42.1968,162.312
2798,0,39.2121,42.297,162.298
2799,0,39.3337,42.4865,162.29
2800,0,39.3766,42.611,162.301
2801,0,39.3779,42.658,162.298
2802,0,39.3441,42.6267,162.319
2803,0,39.3425,42.6004,162.305
2804,0,39.3838,42.5952,162.318
2805,0,39.4379,42.6524,162.285
2806,0,39.5024,42.7171,162.305
2807,0,39.5253,42.817,162.29
2808,0,39.5336,42.8895,162.321
2809,0,39.5508,42.9185,162.305
2810,0,39.6011,42.9444,162.303
2811,0,39.6887,43.0059,162.319
2812,0,39.7582,43.072,162.311
2813,0,39.8819,43.1879,162.319
2814,0,40.015,43.3514,162.318
2815,0,40.1292,43.5002,162.333
2816,0,40.1829,43.6191,162.336
2817,0,40.1642,43.6815,162.335
2818,0,40.2061,43.6868,162.356
2819,0,40.2712,43.718,162.334
2820,0,40.3597,43.8044,162.324
2821,0,40.5102,43.9329,162.331
2822,0,40.5448,44.0384,162.337
2823,0,40.6264,44.0819,162.345
2824,0,40.6795,44.133,162.345
2825,0,40.7714,44.2156,162.365
2826,0,40.9791,44.3844,162.406
2827,0,41.1189,44.5461,162.439
2828,0,41.1504,44.6187,162.432
2829,0,41.1517,44.6091,162.444
2830,0,41.1971,44.6159,162.464
2831,0,41.2671,44.6707,162.44
2832,0,41.3191,44.7163,162.424
2833,0,41.3355,44.743,162.43
2834,0,41.318,44.7081,162.402
2835,0,41.3322,44.6496,162.444
2836,0,41.3064,44.6207,162.452
2837,0,41.2594,44.5542,162.446
2838,0,41.2663,44.5485,162.432
2839,0,41.2594,44.5271,162.427
2840,0,41.254,44.5824,162.418
2841,0,41.2551,44.631,162.43
2842,0,41.269,44.6609,162.421
2843,0,41.2681,44.7009,162.426
2844,0,41.2604,44.7301,162.418
2845,0,41.2986,44.728,162.444
2846,0,41.2725,44.724,162.434
2847,0,41.2757,44.7014,162.444
2848,0,41.2585,44.6851,162.429
2849,0,41.2695,44.6981,162.461
2850,0,41.2773,44.7153,162.46
2851,0,41.2789,44.722,162.434
2852,0,41.2993,44.7261,162.45
2853,0,41.2729,44.726,162.431
2854,0,41.2785,44.6953,162.421
2855,0,41.2747,44.7486,162.451
2856,0,41.2864,44.7581,162.433
2857,0,41.2726,44.7558,162.453
2858,0,41.2433,44.7692,162.436
2859,0,41.2542,44.782,162.44
2860,0,41.2557,44.7735,162.444
2861,0,41.2606,44.7532,162.438
2862,0,41.2789,44.7221,162.443
2863,0,41.2904,44.7096,162.455
2864,0,41.2795,44.7337,162.435
2865,0,41.2793,44.7599,162.452
2866,0,41.2579,44.7739,162.419
2867,0,41.2826,44.8435,162.456
2868,0,41.2475,44.8709,162.429
2869,0,41.2256,44.9112,162.419
2870,0,41.2298,44.9545,162.461
2871,0,41.1869,44.9736,162.442
2872,0,41.2259,45.0266,162.431
2873,0,41.2265,45.0511,162.461
2874,0,41.2295,45.0722,162.443
2875,0,41.2403,45.0578,162.436
2876,0,41.2421,45.0664,162.448
2877,0,41.2319,45.069,162.438
2878,0,41.216,45.0808,162.438
2879,0,41.1847,45.1219,162.445
2880,0,41.1638,45.1574,162.424
2881,0,41.1832,45.2345,162.456
2882,0,41.1544,45.3117,162.46
2883,0,41.0911,45.3004,162.409
2884,0,41.0749,45.3078,162.398
2885,0,41.1167,45.3362,162.408
2886,0,41.2434,45.4134,162.419
2887,0,40.9954,45.3556,162.08
